,Description,Price,Rating,URL
116,Wetnenss Replacement Lenses for Oakley Holbrook OO9102 Sunglasses /1.5mm polarized/easy to install,S$27.00,4.0 out of 5 stars,https://www.amazon.sg/sspa/click?ie=UTF8&spc=MTo0OTI3NTQwMjk4NTE0Njg6MTc0MzUxMzM1MDpzcF9idGY6MzAwMDIzNjg4OTIxNjYyOjowOjo&url=%2FWetnenss-Replacement-Holbrook-Sunglasses-polarized%2Fdp%2FB0B7X2YSRG%2Fref%3Dsr_1_57_sspa%3Fdib%3DeyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwUe9C1xGuwaUX90VDDGs5rg.Tl0lJaGJzGL3XcaoBxZrkldaV_dBciZaZcQQaqKG25E%26dib_tag%3Dse%26keywords%3Dsunglasses%26qid%3D1743513350%26sr%3D8-57-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
117,2 Pairs Strawberry Sunglasses Funny Sunglasses Photo Props Party Supplies Creative Party Sunglasses Plastic Sunglasses for Women Irregular Sunglasses Party Glasses Summer Eyewear,S$8.19,,https://www.amazon.sg/sspa/click?ie=UTF8&spc=MTo0OTI3NTQwMjk4NTE0Njg6MTc0MzUxMzM1MDpzcF9idGY6MzAwMDQ3NDQ3MzY3MDYyOjowOjo&url=%2FVALICLUD-Vintage-Frameless-Eyewear-Strawberry%2Fdp%2FB0D8K57FQX%2Fref%3Dsr_1_58_sspa%3Fdib%3DeyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwUe9C1xGuwaUX90VDDGs5rg.Tl0lJaGJzGL3XcaoBxZrkldaV_dBciZaZcQQaqKG25E%26dib_tag%3Dse%26keywords%3Dsunglasses%26qid%3D1743513350%26sr%3D8-58-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
118,Cat Eye Shades Sun Glasses Outdoor Accessories Punk Style Eyeglasses Eyewear Fashion Eyeglasses,S$9.19,,https://www.amazon.sg/sspa/click?ie=UTF8&spc=MTo0OTI3NTQwMjk4NTE0Njg6MTc0MzUxMzM1MDpzcF9idGY6MzAwMDQwNjA1NDA4ODYyOjowOjo&url=%2FVALICLUD-Fashion-Eyeglasses-Eyewear-Structure%2Fdp%2FB0D4JG9SW3%2Fref%3Dsr_1_59_sspa%3Fdib%3DeyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwUe9C1xGuwaUX90VDDGs5rg.Tl0lJaGJzGL3XcaoBxZrkldaV_dBciZaZcQQaqKG25E%26dib_tag%3Dse%26keywords%3Dsunglasses%26qid%3D1743513350%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
119,4 Pairs Party Decorative Glasses Plastic And Metal Frame Lightweight Eyeglasses Frame for Photography And Prop Glasses,S$15.99,,https://www.amazon.sg/sspa/click?ie=UTF8&spc=MTo0OTI3NTQwMjk4NTE0Njg6MTc0MzUxMzM1MDpzcF9idGY6MzAwMDQyMDczMTQwNDYyOjowOjo&url=%2FVALICLUD-Decorative-Lightweight-Eyeglasses-Photography%2Fdp%2FB0D5CV86Y1%2Fref%3Dsr_1_60_sspa%3Fdib%3DeyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwUe9C1xGuwaUX90VDDGs5rg.Tl0lJaGJzGL3XcaoBxZrkldaV_dBciZaZcQQaqKG25E%26dib_tag%3Dse%26keywords%3Dsunglasses%26qid%3D1743513350%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
120,Classic Rectangle Polarized Matte Finished Sunglasses for Women and Men for Hiking Traveling and Gift,S$19.99,4.0 out of 5 stars,https://www.amazon.sg/sspa/click?ie=UTF8&spc=MTo3MDcyODE3NzQ4MjE4MTEzOjE3NDM1MTMzNTI6c3BfYXRmOjMwMDA4Mjk1MTE2Njk2Mjo6MDo6&url=%2FCraftman-Rectangle-Polarized-Sunglasses-Traveling%2Fdp%2FB09PLFBJBZ%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwUe9C1xGuwaUX90VDDGs5rg.Tl0lJaGJzGL3XcaoBxZrkldaV_dBciZaZcQQaqKG25E%26dib_tag%3Dse%26keywords%3Dsunglasses%26qid%3D1743513352%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
121,Natural Wood Temple Rectangle Plastic Frame Polarized UV Protection Sunglasses for Men and Women for Hiking Driving and Gift,S$25.99,4.1 out of 5 stars,https://www.amazon.sg/sspa/click?ie=UTF8&spc=MTo3MDcyODE3NzQ4MjE4MTEzOjE3NDM1MTMzNTI6c3BfYXRmOjMwMDA4MzAzMzM5Mjk2Mjo6MDo6&url=%2FC3-Rectangle-Protection-Sunglasses-Gift%25EF%25BC%2588Black%2Fdp%2FB09LRBXG1W%2Fref%3Dsr_1_2_sspa%3Fdib%3DeyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwUe9C1xGuwaUX90VDDGs5rg.Tl0lJaGJzGL3XcaoBxZrkldaV_dBciZaZcQQaqKG25E%26dib_tag%3Dse%26keywords%3Dsunglasses%26qid%3D1743513352%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
122,Classic Retro Round Gradient Polarized Mirrored Matte finished Sunglasses for man and Women for driving and traveling,S$23.99,4.2 out of 5 stars,https://www.amazon.sg/sspa/click?ie=UTF8&spc=MTo3MDcyODE3NzQ4MjE4MTEzOjE3NDM1MTMzNTI6c3BfYXRmOjMwMDA4MzAxOTg3NzM2Mjo6MDo6&url=%2FCraftman-Gradient-Polarized-Sunglasses-traveling%2Fdp%2FB09LQHZF9N%2Fref%3Dsr_1_3_sspa%3Fdib%3DeyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwUe9C1xGuwaUX90VDDGs5rg.Tl0lJaGJzGL3XcaoBxZrkldaV_dBciZaZcQQaqKG25E%26dib_tag%3Dse%26keywords%3Dsunglasses%26qid%3D1743513352%26sr%3D8-3-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
123,Stainless Steel Polarized Aviator Sunglasses for Men and Women for Traveling Driving and Gift,S$27.99,4.2 out of 5 stars,https://www.amazon.sg/sspa/click?ie=UTF8&spc=MTo3MDcyODE3NzQ4MjE4MTEzOjE3NDM1MTMzNTI6c3BfYXRmOjMwMDA4MjEwMzYxODc2Mjo6MDo6&url=%2FCraftman-Stainless-Polarized-Sunglasses-Traveling%2Fdp%2FB08L4P544D%2Fref%3Dsr_1_4_sspa%3Fdib%3DeyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwUe9C1xGuwaUX90VDDGs5rg.Tl0lJaGJzGL3XcaoBxZrkldaV_dBciZaZcQQaqKG25E%26dib_tag%3Dse%26keywords%3Dsunglasses%26qid%3D1743513352%26sr%3D8-4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
124,"KALIYADI Polarized Sunglasses for Men, Lightweight Sun Glasses with UV Protection for Driving Fishing Golf",S$34.26,4.6 out of 5 stars,https://www.amazon.sg/KALIYADI-Polarized-Sunglasses-Lightweight-Protection/dp/B0BWTW5DX2/ref=sr_1_5?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513352&sr=8-5
125,Breaksun Retro Oval Sunglasses for Women Men Fashion Small Oval Sunglasses 90s Vintage Shades,S$28.25,4.4 out of 5 stars,https://www.amazon.sg/Breaksun-Sunglasses-Fashion-Vintage-Leopard/dp/B0C68QGFX4/ref=sr_1_6?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513352&sr=8-6
126,Women's Fos3078s Round Sunglasses,S$46.75,4.6 out of 5 stars,https://www.amazon.sg/Fossil-FOS3078s-Round-Sunglasses-HAVANA/dp/B0783Q4MZY/ref=sr_1_7?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513352&sr=8-7
127,"Ultra Lightweight Rectangular Polarized Sunglasses UV400 Protection (Gunmetal Frame Gray Lens, 62) Metal Frame SGT458 QKH-CA",S$41.66,4.5 out of 5 stars,https://www.amazon.sg/SUNGAIT-Lightweight-Rectangular-Sunglasses-Protection/dp/B01LYQK0YX/ref=sr_1_8?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513352&sr=8-8
128,"PLD 2085/S Sunglasses, Men's, Black, EU 52 (Free Size), Black, 52 EU (One Size)",S$62.14,4.2 out of 5 stars,https://www.amazon.sg/Polaroid-PLD-2085-Sunglasses-Black/dp/B07Y2Y7CRY/ref=sr_1_9?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513352&sr=8-9
129,Women's Retro Inspired Cat Eye Sunglasses,S$57.39,4.6 out of 5 stars,https://www.amazon.sg/GUESS-Womens-Retro-Inspired-Sunglasses/dp/B08WWW9Q7V/ref=sr_1_10?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513352&sr=8-10
130,WearMe Pro Polarized Aviator One-Bridge Modern Square Mens Sunglasses,S$58.40,4.3 out of 5 stars,https://www.amazon.sg/WearMe-Pro-Polarized-One-Bridge-Sunglasses/dp/B0BCX93XZ1/ref=sr_1_11?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513352&sr=8-11
131,Men's Navigator Sunglasses,S$34.14,3.7 out of 5 stars,https://www.amazon.sg/Timberland-Navigator-Sunglasses-Nickeltin-Polarized/dp/B0CC71NHQH/ref=sr_1_12?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513352&sr=8-12
132,KALIYADI Classic Aviator Sunglasses for Men Women Driving Sun glasses Polarized Lens UV Blocking,S$34.05,4.4 out of 5 stars,https://www.amazon.sg/KALIYADI-Sunglasses-Polarized-Blocking-Blackish/dp/B07XCQ3Z8H/ref=sr_1_13?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513352&sr=8-13
133,Polarized Sports Sunglasses for Men Women Unbreakable Frame Cycling Fishing Wrap Around Sunglasses UV400 Protection,S$31.33,4.4 out of 5 stars,https://www.amazon.sg/Ofwin-Polarized-Sunglasses-Unbreakable-Protection/dp/B0C13T4WVL/ref=sr_1_14?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513352&sr=8-14
134,"Armani EA4130 Sunglasses 57515A-63 -, Light Brown Mirror Gold EA4130-57515A-63, Red, 63 mm",S$64.22,4.6 out of 5 stars,https://www.amazon.sg/Armani-EA4130-Sunglasses-57515A-63-EA4130-57515A-63/dp/B07RS2F6WJ/ref=sr_1_15?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513352&sr=8-15
135,Men's Fos3060s Rectangular Sunglasses,S$51.16,4.2 out of 5 stars,https://www.amazon.sg/Fossil-FOS3060s-Rectangular-Sunglasses-MATTE/dp/B01N7UFC08/ref=sr_1_16?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513352&sr=8-16
136,Men's UA Hustle Rectangular Sunglasses,S$70.91,4.5 out of 5 stars,https://www.amazon.sg/Under-Armour-UA-Rectangular-Sunglasses/dp/B08W3JYWVM/ref=sr_1_17?dib=eyJ2IjoiMSJ9.So9kfMp72sV-QTP30LvBRCfI6Dz_0ReKxcEq-igPu7ULrVg6gtreoaBqajjl4KNdB6BAsSQp59QMi4VSJDOY5-zXpWGvPfs68zt6OOQ_5xuG1Moh4WH_cXzbo372HezpxChptKD8GH8v0Ruj_KeJ3yQKyhf4hEs_50lSbUJkSykrcF7zdFsUXQsIxItWecSfcaU7XbPaTg4EUudmgxmI4GiuFr1bCzQrajNNa0m6953KEdFoQ2ConjHQ5lwqLGXqPDwsAduH85cQADhaSzCPwaEiqhXHMYriou0nfp_6qa9a5-GeRMyOGdHL4vIV_OOSgALpK5_7K4qNKQGxtxxgUxANqm-U02Pjimr0aFpVfgCVXPNoAfQd3RVhsElyF40RGs7s6cQOlSlajZyYeqCn0F3V7kHeoxArnmpyFe8ziJw4aQCRjpIwbHF7K6KCDPgD.ZpD3W8AB_bqleqUHile7rfgJRBFmwOis5wq-ajC9g6Y&dib_tag=se&keywords=sunglasses&qid=1743513352&sr=8-17
